Start time,End time,Round trip time,processing delay,Before-inference-time,After-inference-time,total-process,resizing-time,requesttime,decompress time,np conv,bytes to image
1714422929.727675,1714422929.8122666,0.08459162712097168,0.018070220947265625,1714422929.7900517,1714422929.808122,0.05134296417236328,0.001157999038696289,0.02426314353942871,0.0013382434844970703,1.6450881958007812e-05,0.006496429443359375
1714422929.8423102,1714422929.9192271,0.07691693305969238,0.014966964721679688,1714422929.8995118,1714422929.9144788,0.05854296684265137,0.0011358261108398438,0.030371427536010742,0.00182342529296875,1.4066696166992188e-05,0.010230302810668945
1714422929.951143,1714422929.9973505,0.046207427978515625,0.014598369598388672,1714422929.9788826,1714422929.993481,0.02904224395751953,0.0010426044464111328,0.005895137786865234,0.0018172264099121094,1.3828277587890625e-05,0.005674600601196289
1714422930.022275,1714422930.0748308,0.05255579948425293,0.014191627502441406,1714422930.0572934,1714422930.071485,0.030056238174438477,0.0010676383972167969,0.007169008255004883,0.001211404800415039,9.5367431640625e-06,0.006406545639038086
1714422930.1019013,1714422930.1537707,0.05186939239501953,0.014085531234741211,1714422930.1364164,1714422930.150502,0.028726816177368164,0.0010271072387695312,0.00638890266418457,0.0014567375183105469,8.344650268554688e-06,0.005759716033935547
1714422930.1856349,1714422930.2345233,0.048888444900512695,0.014041900634765625,1714422930.216808,1714422930.23085,0.0312192440032959,0.0011899471282958984,0.0076236724853515625,0.0018715858459472656,1.3828277587890625e-05,0.0064771175384521484
1714422930.2638116,1714422930.3127027,0.04889106750488281,0.014699935913085938,1714422930.2948887,1714422930.3095887,0.031005144119262695,0.0010344982147216797,0.007369279861450195,0.0016140937805175781,1.2159347534179688e-05,0.006274700164794922
1714422930.3542182,1714422930.402056,0.04783773422241211,0.01545405387878418,1714422930.3823097,1714422930.3977637,0.030280351638793945,0.0009751319885253906,0.0061838626861572266,0.0016188621520996094,1.3113021850585938e-05,0.006034135818481445
1714422930.4277315,1714422930.4799562,0.05222463607788086,0.014392614364624023,1714422930.4619002,1714422930.4762928,0.034534454345703125,0.0010483264923095703,0.010679483413696289,0.0010623931884765625,9.5367431640625e-06,0.007341623306274414
1714422930.5095987,1714422930.5617805,0.05218172073364258,0.01938319206237793,1714422930.5381303,1714422930.5575135,0.03415656089782715,0.0010602474212646484,0.006143331527709961,0.0008916854858398438,2.002716064453125e-05,0.006657600402832031
1714422930.587761,1714422930.6399956,0.052234649658203125,0.01561737060546875,1714422930.6206954,1714422930.6363127,0.032523393630981445,0.0010406970977783203,0.00795435905456543,0.0009953975677490234,1.0728836059570312e-05,0.006904125213623047
1714422930.6663592,1714422930.7215235,0.055164337158203125,0.01557779312133789,1714422930.7026887,1714422930.7182665,0.03176736831665039,0.001028299331665039,0.0070018768310546875,0.0019176006317138672,1.3589859008789062e-05,0.006227731704711914
1714422930.756803,1714422930.816254,0.05945086479187012,0.014663934707641602,1714422930.7943048,1714422930.8089688,0.032469749450683594,0.0011022090911865234,0.008135557174682617,0.001119375228881836,8.821487426757812e-06,0.007439374923706055
1714422930.8702512,1714422930.9280446,0.057793378829956055,0.015654802322387695,1714422930.9063962,1714422930.922051,0.032363176345825195,0.0010962486267089844,0.0075342655181884766,0.0010309219360351562,8.821487426757812e-06,0.00703740119934082
1714422930.9786873,1714422931.0401607,0.06147336959838867,0.015412330627441406,1714422931.0183094,1714422931.0337217,0.03518271446228027,0.0010328292846679688,0.008611440658569336,0.0014197826385498047,1.0013580322265625e-05,0.008695840835571289
1714422931.0822694,1714422931.1317213,0.04945182800292969,0.015669584274291992,1714422931.1117084,1714422931.127378,0.031806230545043945,0.0010242462158203125,0.007100105285644531,0.0019218921661376953,1.2636184692382812e-05,0.006077289581298828
1714422931.1696687,1714422931.224169,0.05450034141540527,0.015565156936645508,1714422931.2048264,1714422931.2203915,0.036409854888916016,0.0012364387512207031,0.009481191635131836,0.001361846923828125,1.049041748046875e-05,0.008754253387451172
1714422931.289053,1714422931.3560429,0.06698989868164062,0.015424251556396484,1714422931.3359299,1714422931.3513541,0.032144784927368164,0.0010488033294677734,0.007523059844970703,0.0015516281127929688,1.1205673217773438e-05,0.006585359573364258
1714422931.4225934,1714422931.4909925,0.06839919090270996,0.015307903289794922,1714422931.459497,1714422931.4748049,0.03241705894470215,0.0010340213775634766,0.008151769638061523,0.0016007423400878906,1.239776611328125e-05,0.0063097476959228516
1714422931.5594618,1714422931.6440914,0.08462953567504883,0.014955282211303711,1714422931.6115844,1714422931.6265397,0.03168463706970215,0.0010967254638671875,0.007470607757568359,0.0011868476867675781,9.059906005859375e-06,0.0069658756256103516
