Start time,End time,Round trip time,processing delay,Before-inference-time,After-inference-time,total-process,resizing-time,requesttime,decompress time,np conv,bytes to image
1715077668.030387,1715077668.2227564,0.1923694610595703,0.012585639953613281,1715077668.2166371,1715077668.2292228,0.16047883033752441,0.0011284351348876953,0.13737034797668457,0.001720428466796875,6.771087646484375e-05,0.007605791091918945
1715077668.2585342,1715077668.4292688,0.17073464393615723,0.012070894241333008,1715077668.4231195,1715077668.4351904,0.12900590896606445,0.0010399818420410156,0.1078789234161377,0.0017156600952148438,1.1444091796875e-05,0.006288290023803711
1715077668.4525356,1715077668.6424696,0.18993401527404785,0.010782957077026367,1715077668.6390743,1715077668.6498573,0.17486238479614258,0.0009963512420654297,0.15236830711364746,0.0015385150909423828,1.0013580322265625e-05,0.009165763854980469
1715077668.6914952,1715077668.7955706,0.10407543182373047,0.010246038436889648,1715077668.7821143,1715077668.7923603,0.07602047920227051,0.0009734630584716797,0.05291247367858887,0.001512289047241211,1.0013580322265625e-05,0.010365962982177734
1715077668.8195293,1715077668.9644983,0.14496898651123047,0.014716148376464844,1715077668.9552333,1715077668.9699495,0.12978458404541016,0.0010280609130859375,0.10351395606994629,0.0017063617706298828,1.4781951904296875e-05,0.008804798126220703
1715077668.986506,1715077669.1852198,0.1987137794494629,0.014353036880493164,1715077669.176259,1715077669.190612,0.17398285865783691,0.0009026527404785156,0.1492452621459961,0.001641988754272461,1.239776611328125e-05,0.007826805114746094
1715077669.210296,1715077669.389155,0.17885899543762207,0.012255668640136719,1715077669.3841534,1715077669.396409,0.1640300750732422,0.0010263919830322266,0.1410813331604004,0.0016455650329589844,1.0728836059570312e-05,0.008010149002075195
1715077669.4170287,1715077669.5713534,0.15432476997375488,0.014254093170166016,1715077669.5638964,1715077669.5781505,0.13770627975463867,0.0010166168212890625,0.11305832862854004,0.0017764568328857422,1.2636184692382812e-05,0.007587432861328125
1715077669.5939274,1715077669.7288327,0.13490533828735352,0.011577606201171875,1715077669.7028048,1715077669.7143824,0.08234500885009766,0.0009775161743164062,0.058722496032714844,0.001575469970703125,9.5367431640625e-06,0.00948190689086914
1715077669.7547584,1715077669.8773994,0.12264108657836914,0.01109170913696289,1715077669.8735678,1715077669.8846595,0.10753440856933594,0.0017740726470947266,0.0858304500579834,0.0017859935760498047,1.1205673217773438e-05,0.007040500640869141
1715077669.901303,1715077670.0398977,0.1385946273803711,0.014301538467407227,1715077670.0115697,1715077670.0258713,0.09290575981140137,0.0009672641754150391,0.06788969039916992,0.0015797615051269531,1.3589859008789062e-05,0.008152961730957031
1715077670.0641487,1715077670.1741095,0.10996079444885254,0.012494802474975586,1715077670.1643596,1715077670.1768544,0.08947587013244629,0.0010509490966796875,0.06809449195861816,0.0014197826385498047,1.0251998901367188e-05,0.0064051151275634766
1715077670.2015617,1715077670.3433216,0.14175987243652344,0.011044025421142578,1715077670.3186324,1715077670.3296764,0.10527157783508301,0.0009512901306152344,0.08203125,0.00139617919921875,1.0728836059570312e-05,0.009837627410888672
1715077670.3665192,1715077670.445215,0.07869577407836914,0.010328292846679688,1715077670.4420764,1715077670.4524047,0.0655219554901123,0.0011012554168701172,0.04204225540161133,0.0014045238494873047,1.0013580322265625e-05,0.010635137557983398
1715077670.467114,1715077670.5533915,0.08627748489379883,0.010006904602050781,1715077670.5508797,1715077670.5608866,0.0722968578338623,0.0009529590606689453,0.050408363342285156,0.0014104843139648438,9.775161743164062e-06,0.009507894515991211
1715077670.5745769,1715077670.6957326,0.1211557388305664,0.010486364364624023,1715077670.6884518,1715077670.6989381,0.10243797302246094,0.0010290145874023438,0.08324146270751953,0.0014150142669677734,1.0013580322265625e-05,0.0062558650970458984
1715077670.7194188,1715077670.8708265,0.15140771865844727,0.009816169738769531,1715077670.8352442,1715077670.8450603,0.06778264045715332,0.0010144710540771484,0.04715132713317871,0.00140380859375,9.775161743164062e-06,0.008386611938476562
1715077670.8928711,1715077671.0267932,0.13392210006713867,0.015832901000976562,1715077671.0181456,1715077671.0339785,0.11285233497619629,0.0010440349578857422,0.08777093887329102,0.0014033317565917969,1.1920928955078125e-05,0.006788730621337891
1715077671.0485396,1715077671.1641824,0.11564278602600098,0.010951042175292969,1715077671.132374,1715077671.143325,0.05980420112609863,0.0011720657348632812,0.034296512603759766,0.0015070438385009766,1.1444091796875e-05,0.011865377426147461
1715077671.1857195,1715077671.2901864,0.10446691513061523,0.01430821418762207,1715077671.2827704,1715077671.2970786,0.08949065208435059,0.0009500980377197266,0.06191062927246094,0.0015723705291748047,1.2159347534179688e-05,0.010736465454101562
1715077671.3103242,1715077671.4023879,0.09206366539001465,0.010610580444335938,1715077671.399393,1715077671.4100037,0.0795590877532959,0.0009467601776123047,0.0577998161315918,0.0015301704406738281,1.1205673217773438e-05,0.008660316467285156
1715077671.4214334,1715077671.5148666,0.09343314170837402,0.013859272003173828,1715077671.504039,1715077671.5178983,0.07469511032104492,0.0009257793426513672,0.05129241943359375,0.001401662826538086,1.1920928955078125e-05,0.007203578948974609
1715077671.5364048,1715077671.6810782,0.14467334747314453,0.011757373809814453,1715077671.6513753,1715077671.6631327,0.10615682601928711,0.0010154247283935547,0.08311104774475098,0.0014753341674804688,1.0251998901367188e-05,0.008786916732788086
1715077671.7053761,1715077671.8499565,0.14458036422729492,0.011385917663574219,1715077671.7949321,1715077671.806318,0.07835221290588379,0.0010139942169189453,0.0553898811340332,0.0012445449829101562,1.0967254638671875e-05,0.00930643081665039
